
Date / Time: Fri Mar 31 01:11:11 2017

   ****************************************
   * PSO Neural Net (Gaussian Activation) *
   *       by William Boler, BSCE         *
   *     Research Assistant, IUPUI        *
   *                                      *
   *  Professor: Dr. Lauren Christopher   *
   *     Created: March 13, 2017          *
   ****************************************


Inputs: 10
Inner Nets: 1
 - 9
Tests per train(min): 500
Particles: 50
Neighbors: 10
Minimum Particle Iterations: 1000
Particle (0):: Fit: 105.451	PB: 105.451	LB: 105.451	GB: 105.451	Conf: 0.479758	Pts: 110099
Particle (20):: Fit: 4683.69	PB: 4683.69	LB: 5522.42	GB: 5523.73	Conf: 1.83129	Pts: 75288
Particle (34):: Fit: 2756.22	PB: 2756.22	LB: 5522.23	GB: 5523.73	Conf: 0.63041	Pts: 55688
Particle (37):: Fit: 2758.11	PB: 2758.11	LB: 5522.23	GB: 5523.73	Conf: 2	Pts: 55488
Particle (39):: Fit: 2755.84	PB: 2755.84	LB: 5522.23	GB: 5523.73	Conf: 1.99237	Pts: 95188
Particle (41):: Fit: 5253.29	PB: 5253.29	LB: 5517.41	GB: 5523.73	Conf: 1.92458	Pts: 100388
Particle (42):: Fit: 5435.29	PB: 5435.29	LB: 5517.41	GB: 5523.73	Conf: 1.71314	Pts: 55388
Particle (22):: Fit: 2756.47	PB: 2756.47	LB: 5470.56	GB: 5523.73	Conf: 2	Pts: 65387
Particle (24):: Fit: 5473.73	PB: 5473.73	LB: 5473.73	GB: 5523.73	Conf: 1.99162	Pts: 80487
Particle (25):: Fit: 5518.77	PB: 5518.77	LB: 5518.77	GB: 5523.73	Conf: 1.99768	Pts: 95487
Particle (40):: Fit: 2756.11	PB: 2756.11	LB: 5517.41	GB: 5523.73	Conf: 2	Pts: 100287
Particle (41):: Fit: 5291.13	PB: 5291.13	LB: 5517.41	GB: 5523.73	Conf: 1.93851	Pts: 100487
Particle (6):: Fit: 2803.4	PB: 2803.4	LB: 5522.87	GB: 5523.73	Conf: 1.43154	Pts: 55386
Particle (7):: Fit: 5498.76	PB: 5498.76	LB: 5522.87	GB: 5523.73	Conf: 1.99154	Pts: 125486
Particle (14):: Fit: 5519.72	PB: 5519.72	LB: 5522.42	GB: 5523.73	Conf: 1.08213	Pts: 65286
Particle (26):: Fit: 2756.83	PB: 2756.83	LB: 5518.77	GB: 5523.73	Conf: 2	Pts: 85386
Particle (33):: Fit: 2756.91	PB: 2756.91	LB: 5522.23	GB: 5523.73	Conf: 2	Pts: 65286
Particle (39):: Fit: 2755.93	PB: 2755.93	LB: 5522.23	GB: 5523.73	Conf: 2	Pts: 95286
Particle (4):: Fit: 2756.29	PB: 2756.29	LB: 5522.87	GB: 5523.73	Conf: 2	Pts: 55285
Particle (19):: Fit: 5516.33	PB: 5516.33	LB: 5522.42	GB: 5523.73	Conf: 1.51452	Pts: 75585
Particle (44):: Fit: 5521.71	PB: 5521.71	LB: 5523.73	GB: 5523.73	Conf: 1.74245	Pts: 80285
Particle (23):: Fit: 5522.4	PB: 5522.4	LB: 5522.4	GB: 5523.73	Conf: 1.99707	Pts: 90384
Particle (48):: Fit: 5520.07	PB: 5520.07	LB: 5523.73	GB: 5523.73	Conf: 1.99713	Pts: 50484
Particle (43):: Fit: 5488.41	PB: 5488.41	LB: 5521.71	GB: 5523.73	Conf: 1.99446	Pts: 105483
Particle (23):: Fit: 5523.89	PB: 5523.89	LB: 5523.89	GB: 5523.89	Conf: 1.99426	Pts: 150482
Particle (38):: Fit: 5518.45	PB: 5518.45	LB: 5522.23	GB: 5523.89	Conf: 0.749971	Pts: 70281
Particle (47):: Fit: 2756.74	PB: 2756.74	LB: 5523.73	GB: 5523.89	Conf: 2	Pts: 50382
Global: 5523.89 - Correct: 47.6% of 500 tests
Global Best: 
  Inner Net 1
  -- 1 : 1 = 0.5223
  -- 1 : 2 = 0.2031
  -- 1 : 3 = 0.3106
  -- 1 : 4 = 0.4579
  -- 1 : 5 = 0.3153
  -- 1 : 6 = 0.0361
  -- 1 : 7 = 0.169
  -- 1 : 8 = 0.3386
  -- 1 : 9 = 0.1678
  -- 2 : 1 = 0.2828
  -- 2 : 2 = 0.5187
  -- 2 : 3 = 0.1561
  -- 2 : 4 = 0.1544
  -- 2 : 5 = 0.9529
  -- 2 : 6 = 0.5181
  -- 2 : 7 = 0.6811
  -- 2 : 8 = 0.6924
  -- 2 : 9 = 0.5655
  -- 3 : 1 = 0.3455
  -- 3 : 2 = 0.7472
  -- 3 : 3 = 0.7535
  -- 3 : 4 = 0.4909
  -- 3 : 5 = 0.3702
  -- 3 : 6 = 0.0158
  -- 3 : 7 = 0.4236
  -- 3 : 8 = 0.1746
  -- 3 : 9 = 0.2109
  -- 4 : 1 = 0.9397
  -- 4 : 2 = 0.8065
  -- 4 : 3 = 0.4947
  -- 4 : 4 = 0.091
  -- 4 : 5 = 0.3335
  -- 4 : 6 = 0.6779
  -- 4 : 7 = 0.6757
  -- 4 : 8 = 0.4264
  -- 4 : 9 = 0.6232
  -- 5 : 1 = 0.851
  -- 5 : 2 = 0.2412
  -- 5 : 3 = 0.4578
  -- 5 : 4 = 0.8002
  -- 5 : 5 = 0.0186
  -- 5 : 6 = 0.1963
  -- 5 : 7 = 0.9871
  -- 5 : 8 = 0.814
  -- 5 : 9 = 0.753
  -- 6 : 1 = 0.3693
  -- 6 : 2 = 0.549
  -- 6 : 3 = 0.7036
  -- 6 : 4 = 0.8607
  -- 6 : 5 = 0.2723
  -- 6 : 6 = 0.2819
  -- 6 : 7 = 0.7115
  -- 6 : 8 = 0.8332
  -- 6 : 9 = 0.9646
  -- 7 : 1 = 0.4274
  -- 7 : 2 = 0.2792
  -- 7 : 3 = 0.2707
  -- 7 : 4 = 0.6176
  -- 7 : 5 = 0.7052
  -- 7 : 6 = 0.0159
  -- 7 : 7 = 0.2785
  -- 7 : 8 = 0.4158
  -- 7 : 9 = 0.4653
  -- 8 : 1 = 0.8603
  -- 8 : 2 = 0.1141
  -- 8 : 3 = 0.3433
  -- 8 : 4 = 0.8469
  -- 8 : 5 = 0.2505
  -- 8 : 6 = 0.9174
  -- 8 : 7 = 0.595
  -- 8 : 8 = 0.2925
  -- 8 : 9 = 0.032
  -- 9 : 1 = 0.567
  -- 9 : 2 = 0.7162
  -- 9 : 3 = 0.5387
  -- 9 : 4 = 0.515
  -- 9 : 5 = 0.2369
  -- 9 : 6 = 0.5953
  -- 9 : 7 = 0.4324
  -- 9 : 8 = 0.7076
  -- 9 : 9 = 0.0203
  -- 10 : 1 = 0.9201
  -- 10 : 2 = 0.6946
  -- 10 : 3 = 0.1173
  -- 10 : 4 = 0.1913
  -- 10 : 5 = 0.1155
  -- 10 : 6 = 0.0246
  -- 10 : 7 = 0.6555
  -- 10 : 8 = 0.027
  -- 10 : 9 = 0.9106
  Inner Net 2
  -- 1 : 1 = -0.483279
  -- 1 : 2 = -0.196998
  -- 2 : 1 = 0.493622
  -- 2 : 2 = 0.00960384
  -- 3 : 1 = 0.159515
  -- 3 : 2 = -0.0140292
  -- 4 : 1 = -0.275445
  -- 4 : 2 = -0.119698
  -- 5 : 1 = -0.265988
  -- 5 : 2 = -0.262712
  -- 6 : 1 = 0.5
  -- 6 : 2 = -0.0397633
  -- 7 : 1 = -0.299461
  -- 7 : 2 = -0.00580133
  -- 8 : 1 = -0.561796
  -- 8 : 2 = -0.00937178
  -- 9 : 1 = -0.130368
  -- 9 : 2 = 0.25232
Out\Act	False		True
False	0.84198	0	0.84198
True	0.15802	0	0.15802
	1	0
	Accuracy [ (tp + tn) / testSize ]: 0.84198
	Precision [ tp / (tp + fp) ]:      0
	Sensitivity [ tp / (tp + fn) ]:    0
	Specificity [ tn / (tn + fp) ]:    0.999435
	F-Score [ 2tp / (2tp + fp + fn) ]: 0
Particle (6):: Fit: 2919.54	PB: 2919.54	LB: 5522.87	GB: 5523.89	Conf: 1.37832	Pts: 55481
Particle (16):: Fit: 5522.61	PB: 5522.61	LB: 5522.61	GB: 5523.89	Conf: 1.99346	Pts: 135181
Particle (28):: Fit: 5087.5	PB: 5087.5	LB: 5519.32	GB: 5523.89	Conf: 0.274722	Pts: 65680
Particle (36):: Fit: 2756.47	PB: 2756.47	LB: 5522.23	GB: 5523.89	Conf: 2	Pts: 55281
Particle (40):: Fit: 2756.38	PB: 2756.38	LB: 5521.71	GB: 5523.89	Conf: 2	Pts: 100381
Particle (2):: Fit: 2757.94	PB: 2757.94	LB: 5523.73	GB: 5523.89	Conf: 0.301533	Pts: 55272
Particle (6):: Fit: 5523.25	PB: 5523.25	LB: 5523.25	GB: 5523.89	Conf: 0.815244	Pts: 90580
Particle (9):: Fit: 2757.69	PB: 2757.69	LB: 5523.25	GB: 5523.89	Conf: 2	Pts: 60480
Particle (24):: Fit: 5489.62	PB: 5489.62	LB: 5523.89	GB: 5523.89	Conf: 1.99575	Pts: 80580
Particle (30):: Fit: 5465.66	PB: 5465.66	LB: 5522.23	GB: 5523.89	Conf: 1.92881	Pts: 150380
Particle (43):: Fit: 5494.49	PB: 5494.49	LB: 5521.71	GB: 5523.89	Conf: 1.99587	Pts: 105580
Particle (45):: Fit: 5467.17	PB: 5467.17	LB: 5523.73	GB: 5523.89	Conf: 1.99368	Pts: 55380
Particle (17):: Fit: 2756.74	PB: 2756.74	LB: 5522.61	GB: 5523.89	Conf: 2	Pts: 55379
Particle (45):: Fit: 5520.15	PB: 5520.15	LB: 5523.73	GB: 5523.89	Conf: 1.9841	Pts: 55479
Particle (47):: Fit: 5516.84	PB: 5516.84	LB: 5523.73	GB: 5523.89	Conf: 1.99784	Pts: 50479
Particle (26):: Fit: 2757.09	PB: 2757.09	LB: 5523.89	GB: 5523.89	Conf: 2	Pts: 85478
Particle (32):: Fit: 5520.8	PB: 5520.8	LB: 5522.23	GB: 5523.89	Conf: 1.99345	Pts: 80378
Particle (33):: Fit: 2757.86	PB: 2757.86	LB: 5522.23	GB: 5523.89	Conf: 2	Pts: 65378
Particle (30):: Fit: 5497.27	PB: 5497.27	LB: 5522.23	GB: 5523.89	Conf: 1.95262	Pts: 150476
Particle (45):: Fit: 5520.45	PB: 5520.45	LB: 5523.73	GB: 5523.89	Conf: 1.9822	Pts: 55576
Particle (10):: Fit: 5471.98	PB: 5471.98	LB: 5523.25	GB: 5523.89	Conf: 1.9896	Pts: 110273
Particle (19):: Fit: 5525.28	PB: 5525.28	LB: 5525.28	GB: 5525.28	Conf: 1.43588	Pts: 135673
Particle (27):: Fit: 2757.6	PB: 2757.6	LB: 5523.89	GB: 5525.28	Conf: 2	Pts: 55373
Global: 5525.28 - Correct: 60.2% of 500 tests
Global Best: 
  Inner Net 1
  -- 1 : 1 = 0.3183
  -- 1 : 2 = 0.6763
  -- 1 : 3 = 0.4411
  -- 1 : 4 = 0.1825
  -- 1 : 5 = 0.8781
  -- 1 : 6 = 0.7584
  -- 1 : 7 = 0.8901
  -- 1 : 8 = 0.1333
  -- 1 : 9 = 0.3814
  -- 2 : 1 = 0.1105
  -- 2 : 2 = 0.0923
  -- 2 : 3 = 0.4674
  -- 2 : 4 = 0.3677
  -- 2 : 5 = 0.6509
  -- 2 : 6 = 0.1353
  -- 2 : 7 = 0.1371
  -- 2 : 8 = 0.5233
  -- 2 : 9 = 0.2815
  -- 3 : 1 = 0.9604
  -- 3 : 2 = 0.6345
  -- 3 : 3 = 0.7885
  -- 3 : 4 = 0.5549
  -- 3 : 5 = 0.3222
  -- 3 : 6 = 0.265
  -- 3 : 7 = 0.0241
  -- 3 : 8 = 0.1665
  -- 3 : 9 = 0.447
  -- 4 : 1 = 0.1595
  -- 4 : 2 = 0.1376
  -- 4 : 3 = 0.2871
  -- 4 : 4 = 0.7196
  -- 4 : 5 = 0.0018
  -- 4 : 6 = 0.1549
  -- 4 : 7 = 0.1798
  -- 4 : 8 = 0.9667
  -- 4 : 9 = 0.5487
  -- 5 : 1 = 0.4127
  -- 5 : 2 = 0.2242
  -- 5 : 3 = 0.5168
  -- 5 : 4 = 0.1589
  -- 5 : 5 = 0.638
  -- 5 : 6 = 0.7281
  -- 5 : 7 = 0.7282
  -- 5 : 8 = 0.8899
  -- 5 : 9 = 0.4245
  -- 6 : 1 = 0.0525
  -- 6 : 2 = 0.7466
  -- 6 : 3 = 0.9176
  -- 6 : 4 = 0.7502
  -- 6 : 5 = 0.6441
  -- 6 : 6 = 0.8173
  -- 6 : 7 = 0.111
  -- 6 : 8 = 0.2338
  -- 6 : 9 = 0.948
  -- 7 : 1 = 0.2967
  -- 7 : 2 = 0.9206
  -- 7 : 3 = 0.5396
  -- 7 : 4 = 0.177
  -- 7 : 5 = 0.6275
  -- 7 : 6 = 0.2876
  -- 7 : 7 = 0.3369
  -- 7 : 8 = 0.4216
  -- 7 : 9 = 0.5448
  -- 8 : 1 = 0.6876
  -- 8 : 2 = 0.194
  -- 8 : 3 = 0.3522
  -- 8 : 4 = 0.039
  -- 8 : 5 = 0.7837
  -- 8 : 6 = 0.3057
  -- 8 : 7 = 0.3191
  -- 8 : 8 = 0.189
  -- 8 : 9 = 0.419
  -- 9 : 1 = 0.6934
  -- 9 : 2 = 0.2277
  -- 9 : 3 = 0.1149
  -- 9 : 4 = 0.2086
  -- 9 : 5 = 0.4087
  -- 9 : 6 = 0.9314
  -- 9 : 7 = 0.4252
  -- 9 : 8 = 0.3376
  -- 9 : 9 = 0.489
  -- 10 : 1 = 0.2426
  -- 10 : 2 = 0.93
  -- 10 : 3 = 0.8231
  -- 10 : 4 = 0.5162
  -- 10 : 5 = 0.6441
  -- 10 : 6 = 0.258
  -- 10 : 7 = 0.5886
  -- 10 : 8 = 0.7599
  -- 10 : 9 = 0.9531
  Inner Net 2
  -- 1 : 1 = 0.24437
  -- 1 : 2 = -0.04348
  -- 2 : 1 = 0.175811
  -- 2 : 2 = 0.336114
  -- 3 : 1 = 0.0909916
  -- 3 : 2 = 0.175131
  -- 4 : 1 = -0.293129
  -- 4 : 2 = 0.436571
  -- 5 : 1 = -0.238365
  -- 5 : 2 = -0.0329568
  -- 6 : 1 = 0.404945
  -- 6 : 2 = -0.215616
  -- 7 : 1 = -0.246906
  -- 7 : 2 = -0.329724
  -- 8 : 1 = -0.501009
  -- 8 : 2 = -0.137203
  -- 9 : 1 = -0.164507
  -- 9 : 2 = 0.300453
Out\Act	False		True
False	0.702523	0.139457	0.84198
True	0.0909091	0.0671109	0.15802
	0.793432	0.206568
	Accuracy [ (tp + tn) / testSize ]: 0.769634
	Precision [ tp / (tp + fp) ]:      0.324138
	Sensitivity [ tp / (tp + fn) ]:    0.423423
	Specificity [ tn / (tn + fp) ]:    0.833898
	F-Score [ 2tp / (2tp + fp + fn) ]: 0.367666
Particle (14):: Fit: 5523.61	PB: 5523.61	LB: 5525.28	GB: 5525.28	Conf: 1.10473	Pts: 90372
Particle (47):: Fit: 5520.62	PB: 5520.62	LB: 5523.73	GB: 5525.28	Conf: 1.99768	Pts: 50572
Particle (30):: Fit: 5520.73	PB: 5520.73	LB: 5522.23	GB: 5525.28	Conf: 1.9413	Pts: 150571
Particle (39):: Fit: 2756.11	PB: 2756.11	LB: 5522.23	GB: 5525.28	Conf: 1.99702	Pts: 95371
Particle (40):: Fit: 2756.47	PB: 2756.47	LB: 5521.71	GB: 5525.28	Conf: 2	Pts: 100471
Particle (7):: Fit: 5522.78	PB: 5522.78	LB: 5523.25	GB: 5525.28	Conf: 1.98876	Pts: 125570
Particle (14):: Fit: 5525.47	PB: 5525.47	LB: 5525.47	GB: 5525.47	Conf: 1.12705	Pts: 150469
Global: 5525.47 - Correct: 50.6% of 500 tests
Global Best: 
  Inner Net 1
  -- 1 : 1 = 0.2709
  -- 1 : 2 = 0.6244
  -- 1 : 3 = 0.0611
  -- 1 : 4 = 0.9015
  -- 1 : 5 = 0.6422
  -- 1 : 6 = 0.98
  -- 1 : 7 = 0.1028
  -- 1 : 8 = 0.0071
  -- 1 : 9 = 0.9449
  -- 2 : 1 = 0.3493
  -- 2 : 2 = 0.612
  -- 2 : 3 = 0.2167
  -- 2 : 4 = 0.8463
  -- 2 : 5 = 0.6571
  -- 2 : 6 = 0.9056
  -- 2 : 7 = 0.6055
  -- 2 : 8 = 0.8526
  -- 2 : 9 = 0.6598
  -- 3 : 1 = 0.7412
  -- 3 : 2 = 0.841
  -- 3 : 3 = 0.1431
  -- 3 : 4 = 0.2773
  -- 3 : 5 = 0.7322
  -- 3 : 6 = 0.8353
  -- 3 : 7 = 0.4889
  -- 3 : 8 = 0.6699
  -- 3 : 9 = 0.7399
  -- 4 : 1 = 0.6604
  -- 4 : 2 = 0.1748
  -- 4 : 3 = 0.2261
  -- 4 : 4 = 0.8916
  -- 4 : 5 = 0.0509
  -- 4 : 6 = 0.5168
  -- 4 : 7 = 0.907
  -- 4 : 8 = 0.1541
  -- 4 : 9 = 0.0544
  -- 5 : 1 = 0.3215
  -- 5 : 2 = 0.0224
  -- 5 : 3 = 0.4486
  -- 5 : 4 = 0.0265
  -- 5 : 5 = 0.9872
  -- 5 : 6 = 0.2523
  -- 5 : 7 = 0.0694
  -- 5 : 8 = 0.5772
  -- 5 : 9 = 0.2725
  -- 6 : 1 = 0.7291
  -- 6 : 2 = 0.6057
  -- 6 : 3 = 0.9154
  -- 6 : 4 = 0.0296
  -- 6 : 5 = 0.2068
  -- 6 : 6 = 0.5913
  -- 6 : 7 = 0.0715
  -- 6 : 8 = 0.2217
  -- 6 : 9 = 0.2433
  -- 7 : 1 = 0.5581
  -- 7 : 2 = 0.5359
  -- 7 : 3 = 0.0603
  -- 7 : 4 = 0.0975
  -- 7 : 5 = 0.9036
  -- 7 : 6 = 0.7849
  -- 7 : 7 = 0.2576
  -- 7 : 8 = 0.5267
  -- 7 : 9 = 0.9715
  -- 8 : 1 = 0.471
  -- 8 : 2 = 0.5698
  -- 8 : 3 = 0.9923
  -- 8 : 4 = 0.6758
  -- 8 : 5 = 0.9194
  -- 8 : 6 = 0.994
  -- 8 : 7 = 0.0979
  -- 8 : 8 = 0.9332
  -- 8 : 9 = 0.0661
  -- 9 : 1 = 0.3192
  -- 9 : 2 = 0.4494
  -- 9 : 3 = 0.3246
  -- 9 : 4 = 0.7812
  -- 9 : 5 = 0.9938
  -- 9 : 6 = 0.4216
  -- 9 : 7 = 0.1417
  -- 9 : 8 = 0.5178
  -- 9 : 9 = 0.5004
  -- 10 : 1 = 0.6978
  -- 10 : 2 = 0.5793
  -- 10 : 3 = 0.0417
  -- 10 : 4 = 0.1115
  -- 10 : 5 = 0.2206
  -- 10 : 6 = 0.784
  -- 10 : 7 = 0.6907
  -- 10 : 8 = 0.4754
  -- 10 : 9 = 0.7587
  Inner Net 2
  -- 1 : 1 = -0.196118
  -- 1 : 2 = 0.271509
  -- 2 : 1 = 0.0667324
  -- 2 : 2 = -0.258073
  -- 3 : 1 = 0.117151
  -- 3 : 2 = -0.212089
  -- 4 : 1 = -0.210128
  -- 4 : 2 = 0.0914211
  -- 5 : 1 = 0.0173373
  -- 5 : 2 = -0.255941
  -- 6 : 1 = -0.175095
  -- 6 : 2 = -0.023295
  -- 7 : 1 = -0.0218345
  -- 7 : 2 = -0.0162035
  -- 8 : 1 = -0.371031
  -- 8 : 2 = -0.183971
  -- 9 : 1 = -0.0043068
  -- 9 : 2 = 0.262741
Out\Act	False		True
False	0.412661	0.429319	0.84198
True	0.0761542	0.0818658	0.15802
	0.488815	0.511185
	Accuracy [ (tp + tn) / testSize ]: 0.494526
	Precision [ tp / (tp + fp) ]:      0.16
	Sensitivity [ tp / (tp + fn) ]:    0.516517
	Specificity [ tn / (tn + fp) ]:    0.489831
	F-Score [ 2tp / (2tp + fp + fn) ]: 0.244492
Particle (17):: Fit: 2757.36	PB: 2757.36	LB: 5525.47	GB: 5525.47	Conf: 1.99535	Pts: 55467
Particle (21):: Fit: 5515.43	PB: 5515.43	LB: 5525.28	GB: 5525.47	Conf: 1.99644	Pts: 55366
Particle (22):: Fit: 2756.91	PB: 2756.91	LB: 5525.28	GB: 5525.47	Conf: 2	Pts: 65466
Particle (28):: Fit: 5495.85	PB: 5495.85	LB: 5520.8	GB: 5525.47	Conf: 0.376273	Pts: 65763
Particle (38):: Fit: 5522.92	PB: 5522.92	LB: 5522.92	GB: 5525.47	Conf: 0.885442	Pts: 120363
Particle (12):: Fit: 5497.16	PB: 5497.16	LB: 5525.47	GB: 5525.47	Conf: 1.99524	Pts: 55364
Particle (43):: Fit: 5495.04	PB: 5495.04	LB: 5521.71	GB: 5525.47	Conf: 1.99497	Pts: 105664
Particle (10):: Fit: 5518.57	PB: 5518.57	LB: 5525.47	GB: 5525.47	Conf: 1.99681	Pts: 110363
Particle (14):: Fit: 5525.54	PB: 5525.54	LB: 5525.54	GB: 5525.54	Conf: 1.06298	Pts: 210563
Global: 5525.54 - Correct: 52.6% of 500 tests
Global Best: 
  Inner Net 1
  -- 1 : 1 = 0.2709
  -- 1 : 2 = 0.6244
  -- 1 : 3 = 0.0611
  -- 1 : 4 = 0.9015
  -- 1 : 5 = 0.6422
  -- 1 : 6 = 0.98
  -- 1 : 7 = 0.1028
  -- 1 : 8 = 0.0071
  -- 1 : 9 = 0.9449
  -- 2 : 1 = 0.3493
  -- 2 : 2 = 0.612
  -- 2 : 3 = 0.2167
  -- 2 : 4 = 0.8463
  -- 2 : 5 = 0.6571
  -- 2 : 6 = 0.9056
  -- 2 : 7 = 0.6055
  -- 2 : 8 = 0.8526
  -- 2 : 9 = 0.6598
  -- 3 : 1 = 0.7412
  -- 3 : 2 = 0.841
  -- 3 : 3 = 0.1431
  -- 3 : 4 = 0.2773
  -- 3 : 5 = 0.7322
  -- 3 : 6 = 0.8353
  -- 3 : 7 = 0.4889
  -- 3 : 8 = 0.6699
  -- 3 : 9 = 0.7399
  -- 4 : 1 = 0.6604
  -- 4 : 2 = 0.1748
  -- 4 : 3 = 0.2261
  -- 4 : 4 = 0.8916
  -- 4 : 5 = 0.0509
  -- 4 : 6 = 0.5168
  -- 4 : 7 = 0.907
  -- 4 : 8 = 0.1541
  -- 4 : 9 = 0.0544
  -- 5 : 1 = 0.3215
  -- 5 : 2 = 0.0224
  -- 5 : 3 = 0.4486
  -- 5 : 4 = 0.0265
  -- 5 : 5 = 0.9872
  -- 5 : 6 = 0.2523
  -- 5 : 7 = 0.0694
  -- 5 : 8 = 0.5772
  -- 5 : 9 = 0.2725
  -- 6 : 1 = 0.7291
  -- 6 : 2 = 0.6057
  -- 6 : 3 = 0.9154
  -- 6 : 4 = 0.0296
  -- 6 : 5 = 0.2068
  -- 6 : 6 = 0.5913
  -- 6 : 7 = 0.0715
  -- 6 : 8 = 0.2217
  -- 6 : 9 = 0.2433
  -- 7 : 1 = 0.5581
  -- 7 : 2 = 0.5359
  -- 7 : 3 = 0.0603
  -- 7 : 4 = 0.0975
  -- 7 : 5 = 0.9036
  -- 7 : 6 = 0.7849
  -- 7 : 7 = 0.2576
  -- 7 : 8 = 0.5267
  -- 7 : 9 = 0.9715
  -- 8 : 1 = 0.471
  -- 8 : 2 = 0.5698
  -- 8 : 3 = 0.9923
  -- 8 : 4 = 0.6758
  -- 8 : 5 = 0.9194
  -- 8 : 6 = 0.994
  -- 8 : 7 = 0.0979
  -- 8 : 8 = 0.9332
  -- 8 : 9 = 0.0661
  -- 9 : 1 = 0.3192
  -- 9 : 2 = 0.4494
  -- 9 : 3 = 0.3246
  -- 9 : 4 = 0.7812
  -- 9 : 5 = 0.9938
  -- 9 : 6 = 0.4216
  -- 9 : 7 = 0.1417
  -- 9 : 8 = 0.5178
  -- 9 : 9 = 0.5004
  -- 10 : 1 = 0.6978
  -- 10 : 2 = 0.5793
  -- 10 : 3 = 0.0417
  -- 10 : 4 = 0.1115
  -- 10 : 5 = 0.2206
  -- 10 : 6 = 0.784
  -- 10 : 7 = 0.6907
  -- 10 : 8 = 0.4754
  -- 10 : 9 = 0.7587
  Inner Net 2
  -- 1 : 1 = -0.126969
  -- 1 : 2 = 0.50489
  -- 2 : 1 = -0.179211
  -- 2 : 2 = 0.0520235
  -- 3 : 1 = 0.334936
  -- 3 : 2 = -0.448456
  -- 4 : 1 = -0.119926
  -- 4 : 2 = 0.391109
  -- 5 : 1 = 0.276887
  -- 5 : 2 = -0.26076
  -- 6 : 1 = -0.0876518
  -- 6 : 2 = 0.155146
  -- 7 : 1 = 0.0289776
  -- 7 : 2 = -0.0240646
  -- 8 : 1 = -0.431573
  -- 8 : 2 = -0.394393
  -- 9 : 1 = -0.0513119
  -- 9 : 2 = -0.197648
Out\Act	False		True
False	0.411709	0.430271	0.84198
True	0.0761542	0.0818658	0.15802
	0.487863	0.512137
	Accuracy [ (tp + tn) / testSize ]: 0.493574
	Precision [ tp / (tp + fp) ]:      0.159703
	Sensitivity [ tp / (tp + fn) ]:    0.516517
	Specificity [ tn / (tn + fp) ]:    0.488701
	F-Score [ 2tp / (2tp + fp + fn) ]: 0.244145
Particle (21):: Fit: 5518.95	PB: 5518.95	LB: 5525.28	GB: 5525.54	Conf: 1.99715	Pts: 55461
Particle (32):: Fit: 5523.1	PB: 5523.1	LB: 5523.1	GB: 5525.54	Conf: 1.99763	Pts: 125461
Particle (21):: Fit: 5521.16	PB: 5521.16	LB: 5525.28	GB: 5525.54	Conf: 1.99678	Pts: 55560
Particle (49):: Fit: 5523.83	PB: 5523.83	LB: 5523.83	GB: 5525.54	Conf: 1.17975	Pts: 185260
Particle (40):: Fit: 2756.83	PB: 2756.83	LB: 5522.92	GB: 5525.54	Conf: 2	Pts: 100559
Particle (41):: Fit: 5495.49	PB: 5495.49	LB: 5522.92	GB: 5525.54	Conf: 1.85891	Pts: 100559
Particle (20):: Fit: 5520.17	PB: 5520.17	LB: 5525.28	GB: 5525.54	Conf: 1.77216	Pts: 75358
Particle (39):: Fit: 2756.38	PB: 2756.38	LB: 5522.92	GB: 5525.54	Conf: 1.99211	Pts: 95458
Particle (41):: Fit: 5519	PB: 5519	LB: 5522.92	GB: 5525.54	Conf: 1.87325	Pts: 100657
Particle (26):: Fit: 2757.69	PB: 2757.69	LB: 5523.89	GB: 5525.54	Conf: 2	Pts: 85556
Particle (29):: Fit: 2757.26	PB: 2757.26	LB: 5523.1	GB: 5525.54	Conf: 2	Pts: 100255
Particle (46):: Fit: 4640.55	PB: 4640.55	LB: 5523.83	GB: 5525.54	Conf: 1.74293	Pts: 55455
Particle (31):: Fit: 5496.91	PB: 5496.91	LB: 5523.1	GB: 5525.54	Conf: 1.98516	Pts: 80454
Particle (34):: Fit: 2756.79	PB: 2756.79	LB: 5523.1	GB: 5525.54	Conf: 1.23202	Pts: 55753
Particle (39):: Fit: 2756.48	PB: 2756.48	LB: 5522.92	GB: 5525.54	Conf: 1.99203	Pts: 95552
Particle (8):: Fit: 5522.92	PB: 5522.92	LB: 5523.25	GB: 5525.54	Conf: 0.402667	Pts: 100441
Particle (6):: Fit: 5523.28	PB: 5523.28	LB: 5523.28	GB: 5525.54	Conf: 1.01273	Pts: 115649
Particle (28):: Fit: 5522.05	PB: 5522.05	LB: 5523.1	GB: 5525.54	Conf: 0.272285	Pts: 65842
Particle (22):: Fit: 2757.09	PB: 2757.09	LB: 5525.28	GB: 5525.54	Conf: 2	Pts: 65546
Particle (36):: Fit: 2757	PB: 2757	LB: 5523.1	GB: 5525.54	Conf: 2	Pts: 55340
Particle (39):: Fit: 2756.56	PB: 2756.56	LB: 5522.92	GB: 5525.54	Conf: 2	Pts: 95639
Particle (40):: Fit: 2757.43	PB: 2757.43	LB: 5522.92	GB: 5525.54	Conf: 2	Pts: 100639
Particle (48):: Fit: 5521.88	PB: 5521.88	LB: 5523.83	GB: 5525.54	Conf: 1.99741	Pts: 55538
Particle (21):: Fit: 5522.23	PB: 5522.23	LB: 5525.28	GB: 5525.54	Conf: 1.99753	Pts: 55637
